question_id,option_text,is_correct
9544,Option 2 for Question 9544,0
9544,Option 3 for Question 9544,0
9544,Option 4 for Question 9544,0
9545,Option 1 for Question 9545,0
9545,Option 2 for Question 9545,1
9545,Option 3 for Question 9545,0
9545,Option 4 for Question 9545,0
9546,Option 1 for Question 9546,0
9546,Option 2 for Question 9546,0
9546,Option 3 for Question 9546,1
9546,Option 4 for Question 9546,0
9547,Option 1 for Question 9547,0
9547,Option 2 for Question 9547,0
9547,Option 3 for Question 9547,0
9547,Option 4 for Question 9547,1
9548,Option 1 for Question 9548,1
9548,Option 2 for Question 9548,0
9548,Option 3 for Question 9548,0
9548,Option 4 for Question 9548,0
9549,Option 1 for Question 9549,0
9549,Option 2 for Question 9549,1
9549,Option 3 for Question 9549,0
9549,Option 4 for Question 9549,0
9550,Option 1 for Question 9550,0
9550,Option 2 for Question 9550,0
9550,Option 3 for Question 9550,1
9550,Option 4 for Question 9550,0
9551,Option 1 for Question 9551,0
9551,Option 2 for Question 9551,0
9551,Option 3 for Question 9551,0
9551,Option 4 for Question 9551,1
9552,Option 1 for Question 9552,1
9552,Option 2 for Question 9552,0
9552,Option 3 for Question 9552,0
9552,Option 4 for Question 9552,0
9553,Option 1 for Question 9553,0
9553,Option 2 for Question 9553,1
9553,Option 3 for Question 9553,0
9553,Option 4 for Question 9553,0
9554,Option 1 for Question 9554,0
9554,Option 2 for Question 9554,0
9554,Option 3 for Question 9554,1
9554,Option 4 for Question 9554,0
9555,Option 1 for Question 9555,0
9555,Option 2 for Question 9555,0
9555,Option 3 for Question 9555,0
9555,Option 4 for Question 9555,1
9556,Option 1 for Question 9556,1
9556,Option 2 for Question 9556,0
9556,Option 3 for Question 9556,0
9556,Option 4 for Question 9556,0
9557,Option 1 for Question 9557,0
9557,Option 2 for Question 9557,1
9557,Option 3 for Question 9557,0
9557,Option 4 for Question 9557,0
9558,Option 1 for Question 9558,0
9558,Option 2 for Question 9558,0
9558,Option 3 for Question 9558,1
9558,Option 4 for Question 9558,0
9559,Option 1 for Question 9559,0
9559,Option 2 for Question 9559,0
9559,Option 3 for Question 9559,0
9559,Option 4 for Question 9559,1
9560,Option 1 for Question 9560,1
9560,Option 2 for Question 9560,0
9560,Option 3 for Question 9560,0
9560,Option 4 for Question 9560,0
9561,Option 1 for Question 9561,0
9561,Option 2 for Question 9561,1
9561,Option 3 for Question 9561,0
9561,Option 4 for Question 9561,0
9562,Option 1 for Question 9562,0
9562,Option 2 for Question 9562,0
9562,Option 3 for Question 9562,1
9562,Option 4 for Question 9562,0
9563,Option 1 for Question 9563,0
9563,Option 2 for Question 9563,0
9563,Option 3 for Question 9563,0
9563,Option 4 for Question 9563,1
9564,Option 1 for Question 9564,1
9564,Option 2 for Question 9564,0
9564,Option 3 for Question 9564,0
9564,Option 4 for Question 9564,0
9565,Option 1 for Question 9565,0
9565,Option 2 for Question 9565,1
9565,Option 3 for Question 9565,0
9565,Option 4 for Question 9565,0
9566,Option 1 for Question 9566,0
9566,Option 2 for Question 9566,0
9566,Option 3 for Question 9566,1
9566,Option 4 for Question 9566,0
9567,Option 1 for Question 9567,0
9567,Option 2 for Question 9567,0
9567,Option 3 for Question 9567,0
9567,Option 4 for Question 9567,1
9568,Option 1 for Question 9568,1
9568,Option 2 for Question 9568,0
9568,Option 3 for Question 9568,0
9568,Option 4 for Question 9568,0
9569,Option 1 for Question 9569,0
9569,Option 2 for Question 9569,1
9569,Option 3 for Question 9569,0
9569,Option 4 for Question 9569,0
9570,Option 1 for Question 9570,0
9570,Option 2 for Question 9570,0
9570,Option 3 for Question 9570,1
9570,Option 4 for Question 9570,0
9571,Option 1 for Question 9571,0
9571,Option 2 for Question 9571,0
9571,Option 3 for Question 9571,0
9571,Option 4 for Question 9571,1
9572,Option 1 for Question 9572,1
9572,Option 2 for Question 9572,0
9572,Option 3 for Question 9572,0
9572,Option 4 for Question 9572,0
9573,Option 1 for Question 9573,0
9573,Option 2 for Question 9573,1
9573,Option 3 for Question 9573,0
9573,Option 4 for Question 9573,0
9574,Option 1 for Question 9574,0
9574,Option 2 for Question 9574,0
9574,Option 3 for Question 9574,1
9574,Option 4 for Question 9574,0
9575,Option 1 for Question 9575,0
9575,Option 2 for Question 9575,0
9575,Option 3 for Question 9575,0
9575,Option 4 for Question 9575,1
9576,Option 1 for Question 9576,1
9576,Option 2 for Question 9576,0
9576,Option 3 for Question 9576,0
9576,Option 4 for Question 9576,0
9577,Option 1 for Question 9577,0
9577,Option 2 for Question 9577,1
9577,Option 3 for Question 9577,0
9577,Option 4 for Question 9577,0
9578,Option 1 for Question 9578,0
9578,Option 2 for Question 9578,0
9578,Option 3 for Question 9578,1
9578,Option 4 for Question 9578,0
9579,Option 1 for Question 9579,0
9579,Option 2 for Question 9579,0
9579,Option 3 for Question 9579,0
9579,Option 4 for Question 9579,1
9580,Option 1 for Question 9580,1
9580,Option 2 for Question 9580,0
9580,Option 3 for Question 9580,0
9580,Option 4 for Question 9580,0
9581,Option 1 for Question 9581,0
9581,Option 2 for Question 9581,1
9581,Option 3 for Question 9581,0
9581,Option 4 for Question 9581,0
9582,Option 1 for Question 9582,0
9582,Option 2 for Question 9582,0
9582,Option 3 for Question 9582,1
9582,Option 4 for Question 9582,0
9583,Option 1 for Question 9583,0
9583,Option 2 for Question 9583,0
9583,Option 3 for Question 9583,0
9583,Option 4 for Question 9583,1
9584,Option 1 for Question 9584,1
9584,Option 2 for Question 9584,0
9584,Option 3 for Question 9584,0
9584,Option 4 for Question 9584,0
9585,Option 1 for Question 9585,0
9585,Option 2 for Question 9585,1
9585,Option 3 for Question 9585,0
9585,Option 4 for Question 9585,0
9586,Option 1 for Question 9586,0
9586,Option 2 for Question 9586,0
9586,Option 3 for Question 9586,1
9586,Option 4 for Question 9586,0
9587,Option 1 for Question 9587,0
9587,Option 2 for Question 9587,0
9587,Option 3 for Question 9587,0
9587,Option 4 for Question 9587,1
9588,Option 1 for Question 9588,1
9588,Option 2 for Question 9588,0
9588,Option 3 for Question 9588,0
9588,Option 4 for Question 9588,0
9589,Option 1 for Question 9589,0
9589,Option 2 for Question 9589,1
9589,Option 3 for Question 9589,0
9589,Option 4 for Question 9589,0
9590,Option 1 for Question 9590,0
9590,Option 2 for Question 9590,0
9590,Option 3 for Question 9590,1
9590,Option 4 for Question 9590,0
9591,Option 1 for Question 9591,0
9591,Option 2 for Question 9591,0
9591,Option 3 for Question 9591,0
9591,Option 4 for Question 9591,1
9592,Option 1 for Question 9592,1
9592,Option 2 for Question 9592,0
9592,Option 3 for Question 9592,0
9592,Option 4 for Question 9592,0
9593,Option 1 for Question 9593,0
9593,Option 2 for Question 9593,1
9593,Option 3 for Question 9593,0
9593,Option 4 for Question 9593,0
9594,Option 1 for Question 9594,0
9594,Option 2 for Question 9594,0
9594,Option 3 for Question 9594,1
9594,Option 4 for Question 9594,0
9595,Option 1 for Question 9595,0
9595,Option 2 for Question 9595,0
9595,Option 3 for Question 9595,0
9595,Option 4 for Question 9595,1
9596,Option 1 for Question 9596,1
9596,Option 2 for Question 9596,0
9596,Option 3 for Question 9596,0
9596,Option 4 for Question 9596,0
9597,Option 1 for Question 9597,0
9597,Option 2 for Question 9597,1
9597,Option 3 for Question 9597,0
9597,Option 4 for Question 9597,0
9598,Option 1 for Question 9598,0
9598,Option 2 for Question 9598,0
9598,Option 3 for Question 9598,1
9598,Option 4 for Question 9598,0
9599,Option 1 for Question 9599,0
9599,Option 2 for Question 9599,0
9599,Option 3 for Question 9599,0
9599,Option 4 for Question 9599,1
9600,Option 1 for Question 9600,1
9600,Option 2 for Question 9600,0
9600,Option 3 for Question 9600,0
9600,Option 4 for Question 9600,0
9601,Option 1 for Question 9601,0
9601,Option 2 for Question 9601,1
9601,Option 3 for Question 9601,0
9601,Option 4 for Question 9601,0
9602,Option 1 for Question 9602,0
9602,Option 2 for Question 9602,0
9602,Option 3 for Question 9602,1
9602,Option 4 for Question 9602,0
9603,Option 1 for Question 9603,0
9603,Option 2 for Question 9603,0
9603,Option 3 for Question 9603,0
9603,Option 4 for Question 9603,1
9604,Option 1 for Question 9604,1
9604,Option 2 for Question 9604,0
9604,Option 3 for Question 9604,0
9604,Option 4 for Question 9604,0
9605,Option 1 for Question 9605,0
9605,Option 2 for Question 9605,1
9605,Option 3 for Question 9605,0
9605,Option 4 for Question 9605,0
9606,Option 1 for Question 9606,0
9606,Option 2 for Question 9606,0
9606,Option 3 for Question 9606,1
9606,Option 4 for Question 9606,0
9607,Option 1 for Question 9607,0
9607,Option 2 for Question 9607,0
9607,Option 3 for Question 9607,0
9607,Option 4 for Question 9607,1
9608,Option 1 for Question 9608,1
9608,Option 2 for Question 9608,0
9608,Option 3 for Question 9608,0
9608,Option 4 for Question 9608,0
9609,Option 1 for Question 9609,0
9609,Option 2 for Question 9609,1
9609,Option 3 for Question 9609,0
9609,Option 4 for Question 9609,0
9610,Option 1 for Question 9610,0
9610,Option 2 for Question 9610,0
9610,Option 3 for Question 9610,1
9610,Option 4 for Question 9610,0
9611,Option 1 for Question 9611,0
9611,Option 2 for Question 9611,0
9611,Option 3 for Question 9611,0
9611,Option 4 for Question 9611,1
9612,Option 1 for Question 9612,1
9612,Option 2 for Question 9612,0
9612,Option 3 for Question 9612,0
9612,Option 4 for Question 9612,0
9613,Option 1 for Question 9613,0
9613,Option 2 for Question 9613,1
9613,Option 3 for Question 9613,0
9613,Option 4 for Question 9613,0
9614,Option 1 for Question 9614,0
9614,Option 2 for Question 9614,0
9614,Option 3 for Question 9614,1
9614,Option 4 for Question 9614,0
9615,Option 1 for Question 9615,0
9615,Option 2 for Question 9615,0
9615,Option 3 for Question 9615,0
9615,Option 4 for Question 9615,1
9616,Option 1 for Question 9616,1
9616,Option 2 for Question 9616,0
9616,Option 3 for Question 9616,0
9616,Option 4 for Question 9616,0
9617,Option 1 for Question 9617,0
9617,Option 2 for Question 9617,1
9617,Option 3 for Question 9617,0
9617,Option 4 for Question 9617,0
9618,Option 1 for Question 9618,0
9618,Option 2 for Question 9618,0
9618,Option 3 for Question 9618,1
9618,Option 4 for Question 9618,0
9619,Option 1 for Question 9619,0
9619,Option 2 for Question 9619,0
9619,Option 3 for Question 9619,0
9619,Option 4 for Question 9619,1
9620,Option 1 for Question 9620,1
9620,Option 2 for Question 9620,0
9620,Option 3 for Question 9620,0
9620,Option 4 for Question 9620,0
9621,Option 1 for Question 9621,0
9621,Option 2 for Question 9621,1
9621,Option 3 for Question 9621,0
9621,Option 4 for Question 9621,0
9622,Option 1 for Question 9622,0
9622,Option 2 for Question 9622,0
9622,Option 3 for Question 9622,1
9622,Option 4 for Question 9622,0
9623,Option 1 for Question 9623,0
9623,Option 2 for Question 9623,0
9623,Option 3 for Question 9623,0
9623,Option 4 for Question 9623,1
9624,Option 1 for Question 9624,1
9624,Option 2 for Question 9624,0
9624,Option 3 for Question 9624,0
9624,Option 4 for Question 9624,0
9625,Option 1 for Question 9625,0
9625,Option 2 for Question 9625,1
9625,Option 3 for Question 9625,0
9625,Option 4 for Question 9625,0
9626,Option 1 for Question 9626,0
9626,Option 2 for Question 9626,0
9626,Option 3 for Question 9626,1
9626,Option 4 for Question 9626,0
9627,Option 1 for Question 9627,0
9627,Option 2 for Question 9627,0
9627,Option 3 for Question 9627,0
9627,Option 4 for Question 9627,1
9628,Option 1 for Question 9628,1
9628,Option 2 for Question 9628,0
9628,Option 3 for Question 9628,0
9628,Option 4 for Question 9628,0
9629,Option 1 for Question 9629,0
9629,Option 2 for Question 9629,1
9629,Option 3 for Question 9629,0
9629,Option 4 for Question 9629,0
9630,Option 1 for Question 9630,0
9630,Option 2 for Question 9630,0
9630,Option 3 for Question 9630,1
9630,Option 4 for Question 9630,0
9631,Option 1 for Question 9631,0
9631,Option 2 for Question 9631,0
9631,Option 3 for Question 9631,0
9631,Option 4 for Question 9631,1
9632,Option 1 for Question 9632,1
9632,Option 2 for Question 9632,0
9632,Option 3 for Question 9632,0
9632,Option 4 for Question 9632,0
9633,Option 1 for Question 9633,0
9633,Option 2 for Question 9633,1
9633,Option 3 for Question 9633,0
9633,Option 4 for Question 9633,0
9634,Option 1 for Question 9634,0
9634,Option 2 for Question 9634,0
9634,Option 3 for Question 9634,1
9634,Option 4 for Question 9634,0
9635,Option 1 for Question 9635,0
9635,Option 2 for Question 9635,0
9635,Option 3 for Question 9635,0
9635,Option 4 for Question 9635,1
9636,Option 1 for Question 9636,1
9636,Option 2 for Question 9636,0
9636,Option 3 for Question 9636,0
9636,Option 4 for Question 9636,0
9637,Option 1 for Question 9637,0
9637,Option 2 for Question 9637,1
9637,Option 3 for Question 9637,0
9637,Option 4 for Question 9637,0
9638,Option 1 for Question 9638,0
9638,Option 2 for Question 9638,0
9638,Option 3 for Question 9638,1
9638,Option 4 for Question 9638,0
9639,Option 1 for Question 9639,0
9639,Option 2 for Question 9639,0
9639,Option 3 for Question 9639,0
9639,Option 4 for Question 9639,1
9640,Option 1 for Question 9640,1
9640,Option 2 for Question 9640,0
9640,Option 3 for Question 9640,0
9640,Option 4 for Question 9640,0
9641,Option 1 for Question 9641,0
9641,Option 2 for Question 9641,1
9641,Option 3 for Question 9641,0
9641,Option 4 for Question 9641,0
9642,Option 1 for Question 9642,0
9642,Option 2 for Question 9642,0
9642,Option 3 for Question 9642,1
9642,Option 4 for Question 9642,0
9643,Option 1 for Question 9643,0
9643,Option 2 for Question 9643,0
9643,Option 3 for Question 9643,0
9643,Option 4 for Question 9643,1
9644,Option 1 for Question 9644,1
9644,Option 2 for Question 9644,0
9644,Option 3 for Question 9644,0
9644,Option 4 for Question 9644,0
9645,Option 1 for Question 9645,0
9645,Option 2 for Question 9645,1
9645,Option 3 for Question 9645,0
9645,Option 4 for Question 9645,0
9646,Option 1 for Question 9646,0
9646,Option 2 for Question 9646,0
9646,Option 3 for Question 9646,1
9646,Option 4 for Question 9646,0
9647,Option 1 for Question 9647,0
9647,Option 2 for Question 9647,0
9647,Option 3 for Question 9647,0
9647,Option 4 for Question 9647,1
9648,Option 1 for Question 9648,1
9648,Option 2 for Question 9648,0
9648,Option 3 for Question 9648,0
9648,Option 4 for Question 9648,0
9649,Option 1 for Question 9649,0
9649,Option 2 for Question 9649,1
9649,Option 3 for Question 9649,0
9649,Option 4 for Question 9649,0
9650,Option 1 for Question 9650,0
9650,Option 2 for Question 9650,0
9650,Option 3 for Question 9650,1
9650,Option 4 for Question 9650,0
9651,Option 1 for Question 9651,0
9651,Option 2 for Question 9651,0
9651,Option 3 for Question 9651,0
9651,Option 4 for Question 9651,1
9652,Option 1 for Question 9652,1
9652,Option 2 for Question 9652,0
9652,Option 3 for Question 9652,0
9652,Option 4 for Question 9652,0
9653,Option 1 for Question 9653,0
9653,Option 2 for Question 9653,1
9653,Option 3 for Question 9653,0
9653,Option 4 for Question 9653,0
9654,Option 1 for Question 9654,0
9654,Option 2 for Question 9654,0
9654,Option 3 for Question 9654,1
9654,Option 4 for Question 9654,0
9655,Option 1 for Question 9655,0
9655,Option 2 for Question 9655,0
9655,Option 3 for Question 9655,0
9655,Option 4 for Question 9655,1
9656,Option 1 for Question 9656,1
9656,Option 2 for Question 9656,0
9656,Option 3 for Question 9656,0
9656,Option 4 for Question 9656,0
9657,Option 1 for Question 9657,0
9657,Option 2 for Question 9657,1
9657,Option 3 for Question 9657,0
9657,Option 4 for Question 9657,0
9658,Option 1 for Question 9658,0
9658,Option 2 for Question 9658,0
9658,Option 3 for Question 9658,1
9658,Option 4 for Question 9658,0
9659,Option 1 for Question 9659,0
9659,Option 2 for Question 9659,0
9659,Option 3 for Question 9659,0
9659,Option 4 for Question 9659,1
9660,Option 1 for Question 9660,1
9660,Option 2 for Question 9660,0
9660,Option 3 for Question 9660,0
9660,Option 4 for Question 9660,0
9661,Option 1 for Question 9661,0
9661,Option 2 for Question 9661,1
9661,Option 3 for Question 9661,0
9661,Option 4 for Question 9661,0
9662,Option 1 for Question 9662,0
9662,Option 2 for Question 9662,0
9662,Option 3 for Question 9662,1
9662,Option 4 for Question 9662,0
9663,Option 1 for Question 9663,0
9663,Option 2 for Question 9663,0
9663,Option 3 for Question 9663,0
9663,Option 4 for Question 9663,1
9664,Option 1 for Question 9664,1
9664,Option 2 for Question 9664,0
9664,Option 3 for Question 9664,0
9664,Option 4 for Question 9664,0
9665,Option 1 for Question 9665,0
9665,Option 2 for Question 9665,1
9665,Option 3 for Question 9665,0
9665,Option 4 for Question 9665,0
9666,Option 1 for Question 9666,0
9666,Option 2 for Question 9666,0
9666,Option 3 for Question 9666,1
9666,Option 4 for Question 9666,0
9667,Option 1 for Question 9667,0
9667,Option 2 for Question 9667,0
9667,Option 3 for Question 9667,0
9667,Option 4 for Question 9667,1
9668,Option 1 for Question 9668,1
9668,Option 2 for Question 9668,0
9668,Option 3 for Question 9668,0
9668,Option 4 for Question 9668,0
9669,Option 1 for Question 9669,0
9669,Option 2 for Question 9669,1
9669,Option 3 for Question 9669,0
9669,Option 4 for Question 9669,0
9670,Option 1 for Question 9670,0
9670,Option 2 for Question 9670,0
9670,Option 3 for Question 9670,1
9670,Option 4 for Question 9670,0
9671,Option 1 for Question 9671,0
9671,Option 2 for Question 9671,0
9671,Option 3 for Question 9671,0
9671,Option 4 for Question 9671,1
9672,Option 1 for Question 9672,1
9672,Option 2 for Question 9672,0
9672,Option 3 for Question 9672,0
9672,Option 4 for Question 9672,0
9673,Option 1 for Question 9673,0
9673,Option 2 for Question 9673,1
9673,Option 3 for Question 9673,0
9673,Option 4 for Question 9673,0
9674,Option 1 for Question 9674,0
9674,Option 2 for Question 9674,0
9674,Option 3 for Question 9674,1
9674,Option 4 for Question 9674,0
9675,Option 1 for Question 9675,0
9675,Option 2 for Question 9675,0
9675,Option 3 for Question 9675,0
9675,Option 4 for Question 9675,1
9676,Option 1 for Question 9676,1
9676,Option 2 for Question 9676,0
9676,Option 3 for Question 9676,0
9676,Option 4 for Question 9676,0
9677,Option 1 for Question 9677,0
9677,Option 2 for Question 9677,1
9677,Option 3 for Question 9677,0
9677,Option 4 for Question 9677,0
9678,Option 1 for Question 9678,0
9678,Option 2 for Question 9678,0
9678,Option 3 for Question 9678,1
9678,Option 4 for Question 9678,0
9679,Option 1 for Question 9679,0
9679,Option 2 for Question 9679,0
9679,Option 3 for Question 9679,0
9679,Option 4 for Question 9679,1
9680,Option 1 for Question 9680,1
9680,Option 2 for Question 9680,0
9680,Option 3 for Question 9680,0
9680,Option 4 for Question 9680,0
9681,Option 1 for Question 9681,0
9681,Option 2 for Question 9681,1
9681,Option 3 for Question 9681,0
9681,Option 4 for Question 9681,0
9682,Option 1 for Question 9682,0
9682,Option 2 for Question 9682,0
9682,Option 3 for Question 9682,1
9682,Option 4 for Question 9682,0
9683,Option 1 for Question 9683,0
9683,Option 2 for Question 9683,0
9683,Option 3 for Question 9683,0
9683,Option 4 for Question 9683,1
9684,Option 1 for Question 9684,1
9684,Option 2 for Question 9684,0
9684,Option 3 for Question 9684,0
9684,Option 4 for Question 9684,0
9685,Option 1 for Question 9685,0
9685,Option 2 for Question 9685,1
9685,Option 3 for Question 9685,0
9685,Option 4 for Question 9685,0
9686,Option 1 for Question 9686,0
9686,Option 2 for Question 9686,0
9686,Option 3 for Question 9686,1
9686,Option 4 for Question 9686,0
9687,Option 1 for Question 9687,0
9687,Option 2 for Question 9687,0
9687,Option 3 for Question 9687,0
9687,Option 4 for Question 9687,1
9688,Option 1 for Question 9688,1
9688,Option 2 for Question 9688,0
9688,Option 3 for Question 9688,0
9688,Option 4 for Question 9688,0
9689,Option 1 for Question 9689,0
9689,Option 2 for Question 9689,1
9689,Option 3 for Question 9689,0
9689,Option 4 for Question 9689,0
9690,Option 1 for Question 9690,0
9690,Option 2 for Question 9690,0
9690,Option 3 for Question 9690,1
9690,Option 4 for Question 9690,0
9691,Option 1 for Question 9691,0
9691,Option 2 for Question 9691,0
9691,Option 3 for Question 9691,0
9691,Option 4 for Question 9691,1
9692,Option 1 for Question 9692,1
9692,Option 2 for Question 9692,0
9692,Option 3 for Question 9692,0
9692,Option 4 for Question 9692,0
9693,Option 1 for Question 9693,0
9693,Option 2 for Question 9693,1
9693,Option 3 for Question 9693,0
9693,Option 4 for Question 9693,0
9694,Option 1 for Question 9694,0
9694,Option 2 for Question 9694,0
9694,Option 3 for Question 9694,1
9694,Option 4 for Question 9694,0
9695,Option 1 for Question 9695,0
9695,Option 2 for Question 9695,0
9695,Option 3 for Question 9695,0
9695,Option 4 for Question 9695,1
9696,Option 1 for Question 9696,1
9696,Option 2 for Question 9696,0
9696,Option 3 for Question 9696,0
9696,Option 4 for Question 9696,0
9697,Option 1 for Question 9697,0
9697,Option 2 for Question 9697,1
9697,Option 3 for Question 9697,0
9697,Option 4 for Question 9697,0
9698,Option 1 for Question 9698,0
9698,Option 2 for Question 9698,0
9698,Option 3 for Question 9698,1
9698,Option 4 for Question 9698,0
9699,Option 1 for Question 9699,0
9699,Option 2 for Question 9699,0
9699,Option 3 for Question 9699,0
9699,Option 4 for Question 9699,1
9700,Option 1 for Question 9700,1
9700,Option 2 for Question 9700,0
9700,Option 3 for Question 9700,0
9700,Option 4 for Question 9700,0
9701,Option 1 for Question 9701,0
9701,Option 2 for Question 9701,1
9701,Option 3 for Question 9701,0
9701,Option 4 for Question 9701,0
9702,Option 1 for Question 9702,0
9702,Option 2 for Question 9702,0
9702,Option 3 for Question 9702,1
9702,Option 4 for Question 9702,0
9703,Option 1 for Question 9703,0
9703,Option 2 for Question 9703,0
9703,Option 3 for Question 9703,0
9703,Option 4 for Question 9703,1
9704,Option 1 for Question 9704,1
9704,Option 2 for Question 9704,0
9704,Option 3 for Question 9704,0
9704,Option 4 for Question 9704,0
9705,Option 1 for Question 9705,0
9705,Option 2 for Question 9705,1
9705,Option 3 for Question 9705,0
9705,Option 4 for Question 9705,0
9706,Option 1 for Question 9706,0
9706,Option 2 for Question 9706,0
9706,Option 3 for Question 9706,1
9706,Option 4 for Question 9706,0
9707,Option 1 for Question 9707,0
9707,Option 2 for Question 9707,0
9707,Option 3 for Question 9707,0
9707,Option 4 for Question 9707,1
9708,Option 1 for Question 9708,1
9708,Option 2 for Question 9708,0
9708,Option 3 for Question 9708,0
9708,Option 4 for Question 9708,0
9709,Option 1 for Question 9709,0
9709,Option 2 for Question 9709,1
9709,Option 3 for Question 9709,0
9709,Option 4 for Question 9709,0
9710,Option 1 for Question 9710,0
9710,Option 2 for Question 9710,0
9710,Option 3 for Question 9710,1
9710,Option 4 for Question 9710,0
9711,Option 1 for Question 9711,0
9711,Option 2 for Question 9711,0
9711,Option 3 for Question 9711,0
9711,Option 4 for Question 9711,1
9712,Option 1 for Question 9712,1
9712,Option 2 for Question 9712,0
9712,Option 3 for Question 9712,0
9712,Option 4 for Question 9712,0
9713,Option 1 for Question 9713,0
9713,Option 2 for Question 9713,1
9713,Option 3 for Question 9713,0
9713,Option 4 for Question 9713,0
9714,Option 1 for Question 9714,0
9714,Option 2 for Question 9714,0
9714,Option 3 for Question 9714,1
9714,Option 4 for Question 9714,0
9715,Option 1 for Question 9715,0
9715,Option 2 for Question 9715,0
9715,Option 3 for Question 9715,0
9715,Option 4 for Question 9715,1
9716,Option 1 for Question 9716,1
9716,Option 2 for Question 9716,0
9716,Option 3 for Question 9716,0
9716,Option 4 for Question 9716,0
9717,Option 1 for Question 9717,0
9717,Option 2 for Question 9717,1
9717,Option 3 for Question 9717,0
9717,Option 4 for Question 9717,0
9718,Option 1 for Question 9718,0
9718,Option 2 for Question 9718,0
9718,Option 3 for Question 9718,1
9718,Option 4 for Question 9718,0
9719,Option 1 for Question 9719,0
9719,Option 2 for Question 9719,0
9719,Option 3 for Question 9719,0
9719,Option 4 for Question 9719,1
9720,Option 1 for Question 9720,1
9720,Option 2 for Question 9720,0
9720,Option 3 for Question 9720,0
9720,Option 4 for Question 9720,0
9721,Option 1 for Question 9721,0
9721,Option 2 for Question 9721,1
9721,Option 3 for Question 9721,0
9721,Option 4 for Question 9721,0
9722,Option 1 for Question 9722,0
9722,Option 2 for Question 9722,0
9722,Option 3 for Question 9722,1
9722,Option 4 for Question 9722,0
9723,Option 1 for Question 9723,0
9723,Option 2 for Question 9723,0
9723,Option 3 for Question 9723,0
9723,Option 4 for Question 9723,1
9724,Option 1 for Question 9724,1
9724,Option 2 for Question 9724,0
9724,Option 3 for Question 9724,0
9724,Option 4 for Question 9724,0
9725,Option 1 for Question 9725,0
9725,Option 2 for Question 9725,1
9725,Option 3 for Question 9725,0
9725,Option 4 for Question 9725,0
9726,Option 1 for Question 9726,0
9726,Option 2 for Question 9726,0
9726,Option 3 for Question 9726,1
9726,Option 4 for Question 9726,0
9727,Option 1 for Question 9727,0
9727,Option 2 for Question 9727,0
9727,Option 3 for Question 9727,0
9727,Option 4 for Question 9727,1
9728,Option 1 for Question 9728,1
9728,Option 2 for Question 9728,0
9728,Option 3 for Question 9728,0
9728,Option 4 for Question 9728,0
9729,Option 1 for Question 9729,0
9729,Option 2 for Question 9729,1
9729,Option 3 for Question 9729,0
9729,Option 4 for Question 9729,0
9730,Option 1 for Question 9730,0
9730,Option 2 for Question 9730,0
9730,Option 3 for Question 9730,1
9730,Option 4 for Question 9730,0
9731,Option 1 for Question 9731,0
9731,Option 2 for Question 9731,0
9731,Option 3 for Question 9731,0
9731,Option 4 for Question 9731,1
9732,Option 1 for Question 9732,1
9732,Option 2 for Question 9732,0
9732,Option 3 for Question 9732,0
9732,Option 4 for Question 9732,0
9733,Option 1 for Question 9733,0
9733,Option 2 for Question 9733,1
9733,Option 3 for Question 9733,0
9733,Option 4 for Question 9733,0
9734,Option 1 for Question 9734,0
9734,Option 2 for Question 9734,0
9734,Option 3 for Question 9734,1
9734,Option 4 for Question 9734,0
9735,Option 1 for Question 9735,0
9735,Option 2 for Question 9735,0
9735,Option 3 for Question 9735,0
9735,Option 4 for Question 9735,1
9736,Option 1 for Question 9736,1
9736,Option 2 for Question 9736,0
9736,Option 3 for Question 9736,0
9736,Option 4 for Question 9736,0
9737,Option 1 for Question 9737,0
9737,Option 2 for Question 9737,1
9737,Option 3 for Question 9737,0
9737,Option 4 for Question 9737,0
9738,Option 1 for Question 9738,0
9738,Option 2 for Question 9738,0
9738,Option 3 for Question 9738,1
9738,Option 4 for Question 9738,0
9739,Option 1 for Question 9739,0
9739,Option 2 for Question 9739,0
9739,Option 3 for Question 9739,0
9739,Option 4 for Question 9739,1
9740,Option 1 for Question 9740,1
9740,Option 2 for Question 9740,0
9740,Option 3 for Question 9740,0
9740,Option 4 for Question 9740,0
9741,Option 1 for Question 9741,0
9741,Option 2 for Question 9741,1
9741,Option 3 for Question 9741,0
9741,Option 4 for Question 9741,0
9742,Option 1 for Question 9742,0
9742,Option 2 for Question 9742,0
9742,Option 3 for Question 9742,1
9742,Option 4 for Question 9742,0
9743,Option 1 for Question 9743,0
9743,Option 2 for Question 9743,0
9743,Option 3 for Question 9743,0
9743,Option 4 for Question 9743,1
9744,Option 1 for Question 9744,1
9744,Option 2 for Question 9744,0
9744,Option 3 for Question 9744,0
9744,Option 4 for Question 9744,0
9745,Option 1 for Question 9745,0
9745,Option 2 for Question 9745,1
9745,Option 3 for Question 9745,0
9745,Option 4 for Question 9745,0
9746,Option 1 for Question 9746,0
9746,Option 2 for Question 9746,0
9746,Option 3 for Question 9746,1
9746,Option 4 for Question 9746,0
9747,Option 1 for Question 9747,0
9747,Option 2 for Question 9747,0
9747,Option 3 for Question 9747,0
9747,Option 4 for Question 9747,1
9748,Option 1 for Question 9748,1
9748,Option 2 for Question 9748,0
9748,Option 3 for Question 9748,0
9748,Option 4 for Question 9748,0
9749,Option 1 for Question 9749,0
9749,Option 2 for Question 9749,1
9749,Option 3 for Question 9749,0
